country,market_segment_id,distribution_channel_id,deposit_type,agent,days_in_waiting_list,customer_type,Booking_id
PRT,3,3,No Deposit,240,0,Transient,4e468468
PRT,3,3,No Deposit,240,0,Transient,0a98bb42
ESP,3,3,No Deposit,240,0,Transient,7cd5d605
PRT,3,3,No Deposit,240,0,Transient,d7c654d3
PRT,2,2,No Deposit,0,0,Transient,95f6f7fa
PRT,3,3,No Deposit,240,0,Transient,19137ae0
GBR,3,3,No Deposit,240,0,Transient-Party,2e6c545e
GBR,3,3,No Deposit,240,0,Transient,21a61658
NLD,1,1,No Deposit,250,0,Transient,f5e52e68
DEU,3,3,No Deposit,240,0,Transient,8bdb2652
GBR,3,3,No Deposit,242,0,Transient,13af2a90
GBR,3,3,No Deposit,242,0,Transient,8c74374a
PRT,2,2,No Deposit,0,0,Transient,e9956651
GBR,3,3,No Deposit,240,0,Transient,b7d424ed
GBR,3,3,No Deposit,240,0,Transient,7ab021a6
GBR,3,3,No Deposit,240,0,Transient,333e1f17
GBR,3,3,No Deposit,240,0,Transient,d85e5c97
GBR,3,3,No Deposit,240,0,Transient,ee0dc306
GBR,3,3,No Deposit,240,0,Transient,211d3ea3
GBR,3,3,No Deposit,240,0,Transient,d7c64461
GBR,3,3,No Deposit,240,0,Transient,8f25b705
GBR,1,1,No Deposit,250,0,Transient,5cd6a8b1
GBR,3,3,No Deposit,240,0,Transient,2e831eb9
GBR,1,1,No Deposit,250,0,Transient,6bb87af8
GBR,3,3,No Deposit,240,0,Transient,665e6301
NLD,3,3,No Deposit,240,0,Transient,2307ae06
PRT,1,1,No Deposit,250,0,Transient,625f800e
PRT,3,3,No Deposit,240,0,Transient,ecff873a
DEU,3,3,No Deposit,240,0,Transient,375e7933
PRT,3,3,No Deposit,240,0,Transient,a4d5e638
ESP,1,1,No Deposit,250,0,Transient,6185eb29
PRT,3,3,No Deposit,240,0,Transient,42ddb996
GBR,1,1,No Deposit,250,0,Transient,98439dbc
PRT,3,3,No Deposit,240,0,Transient,fef78358
PRT,2,2,No Deposit,0,0,Transient-Party,2f440787
PRT,3,3,No Deposit,242,0,Transient,ffa41d7a
GBR,3,3,No Deposit,240,0,Transient,3247c43d
PRT,2,2,No Deposit,0,0,Transient-Party,3665de70
PRT,2,2,No Deposit,0,0,Transient-Party,e45889c3
ESP,3,3,No Deposit,240,0,Transient,8b735288
ESP,3,3,No Deposit,240,0,Transient,cf4dbc9b
PRT,2,2,No Deposit,0,0,Transient-Party,2747aef7
PRT,2,2,No Deposit,0,0,Transient-Party,83f2c0eb
GBR,3,3,No Deposit,240,0,Transient,d86897e9
GBR,3,3,No Deposit,240,0,Transient,2a84cea4
PRT,3,3,No Deposit,240,0,Transient,8b9796cb
PRT,3,3,No Deposit,240,0,Transient,a8aa9d6d
PRT,3,3,No Deposit,240,0,Transient,64cd4da7
PRT,3,3,No Deposit,240,0,Transient,82b12523
PRT,3,3,No Deposit,240,0,Transient,b456ae64
PRT,3,3,No Deposit,240,0,Transient,5332cca2
PRT,3,3,No Deposit,240,0,Transient,d1bac497
ESP,3,3,No Deposit,240,0,Transient,c89928a5
PRT,2,2,No Deposit,390,0,Transient,6f3ee87a
PRT,3,3,No Deposit,240,0,Transient,95ba5c6b
PRT,3,3,No Deposit,240,0,Transient,37aa06e5
PRT,2,2,No Deposit,0,0,Transient-Party,2aab15b5
PRT,2,2,No Deposit,0,0,Transient-Party,2c1bf83d
PRT,2,3,No Deposit,0,0,Transient-Party,6e185e84
PRT,2,2,No Deposit,0,0,Transient-Party,b4300c05
PRT,2,2,No Deposit,0,0,Transient-Party,39cb3509
PRT,2,2,No Deposit,0,0,Transient-Party,d2a14c84
PRT,2,2,No Deposit,0,0,Transient-Party,12e0d1e1
PRT,2,2,No Deposit,0,0,Transient-Party,62a5efb5
PRT,2,2,No Deposit,0,0,Transient-Party,8056daa2
PRT,2,2,No Deposit,0,0,Transient-Party,33d87042
PRT,2,2,No Deposit,0,0,Transient-Party,cbb584cd
PRT,2,2,No Deposit,0,0,Transient-Party,9ca46b51
CHE,3,3,No Deposit,240,0,Transient,efab17ad
CHE,1,1,No Deposit,250,0,Transient,77bf639c
GBR,3,3,No Deposit,240,0,Transient,944d6b03
IRL,3,3,No Deposit,240,0,Transient,24379225
GBR,1,1,No Deposit,250,0,Transient-Party,c3334022
PRT,3,3,No Deposit,240,0,Transient,167370c8
ITA,3,3,No Deposit,240,0,Transient,aba8e191
ITA,3,3,No Deposit,240,0,Transient-Party,413b3b65
USA,3,3,No Deposit,240,0,Transient,ace17291
GBR,3,3,No Deposit,240,0,Transient,4b8f4dc0
ITA,3,3,No Deposit,240,0,Transient,31343e3b
ITA,3,3,No Deposit,240,0,Transient,883fb96e
ITA,3,3,No Deposit,240,0,Transient,4b7c4439
ITA,3,3,No Deposit,240,0,Transient,f1f6f181
ITA,3,3,No Deposit,240,0,Transient-Party,e5d0b6bd
ITA,3,3,No Deposit,240,0,Transient,99ba59cc
ITA,3,3,No Deposit,240,0,Transient,b506f7a8
ITA,3,3,No Deposit,240,0,Transient,a3145e53
ITA,3,3,No Deposit,240,0,Transient,b179fa88
PRT,3,3,No Deposit,147,0,Transient,be062ac5
ITA,3,3,No Deposit,240,0,Transient,7a812f26
PRT,2,1,No Deposit,0,0,Transient,b8646ef5
GBR,3,3,No Deposit,240,0,Transient,12c52ba2
PRT,1,1,No Deposit,250,0,Transient,dc99bf30
ESP,3,3,No Deposit,240,0,Transient,0f838dda
DEU,1,1,No Deposit,250,0,Transient,4156fb0c
DEU,3,3,No Deposit,240,0,Transient,1b4bb3ab
GBR,3,3,No Deposit,240,0,Transient,8515033d
PRT,1,1,No Deposit,0,0,Transient,8de78130
ESP,3,3,No Deposit,240,0,Transient,373bfe4d
PRT,2,2,No Deposit,0,0,Transient-Party,750ae043
PRT,2,2,No Deposit,0,0,Transient-Party,e824e7cb
PRT,6,1,No Deposit,0,0,Transient-Party,367d4f11
PRT,2,2,No Deposit,0,0,Transient-Party,7a8ab2de
PRT,6,1,No Deposit,0,0,Transient-Party,388eaca6
PRT,4,3,No Deposit,6,0,Transient,16c7bedf
PRT,3,3,No Deposit,241,0,Transient,45b15068
PRT,1,1,No Deposit,0,0,Transient,7cfde936
PRT,1,1,No Deposit,250,0,Transient,c43afb06
FRA,3,3,No Deposit,240,0,Transient,b429fe18
PRT,6,1,No Deposit,0,0,Transient-Party,781c2b46
PRT,2,2,No Deposit,0,0,Transient-Party,93e08147
GBR,2,2,No Deposit,0,0,Transient-Party,0f06c239
PRT,2,2,No Deposit,0,0,Transient-Party,f2b79cf1
PRT,2,2,No Deposit,0,0,Transient-Party,53bc9275
PRT,6,1,No Deposit,0,0,Transient-Party,31380153
PRT,2,2,No Deposit,0,0,Transient-Party,182a5817
PRT,6,1,No Deposit,0,0,Transient-Party,96689101
PRT,6,1,No Deposit,0,0,Transient-Party,b24b72d3
PRT,2,2,No Deposit,0,0,Transient-Party,05d4d388
PRT,2,2,No Deposit,0,0,Transient-Party,be4c5a2b
PRT,2,2,No Deposit,0,0,Transient-Party,6a630564
PRT,2,2,No Deposit,0,0,Transient-Party,47750fa9
PRT,2,2,No Deposit,0,0,Transient-Party,ba212ae6
PRT,2,2,No Deposit,0,0,Transient-Party,ac276f00
PRT,6,1,No Deposit,0,0,Transient-Party,176f0dc7
PRT,6,1,No Deposit,0,0,Transient-Party,9067b4bf
IRL,3,3,No Deposit,240,0,Transient,7304477
ITA,3,3,No Deposit,240,0,Transient,63c83dda
PRT,1,1,No Deposit,0,0,Transient,52a939a2
PRT,5,1,No Deposit,0,0,Transient,06249c92
PRT,6,3,No Deposit,68,0,Transient-Party,8cd66be5
PRT,6,3,No Deposit,68,0,Transient-Party,107db724
CHL,3,3,No Deposit,240,0,Transient,49fcddee
PRT,6,3,No Deposit,68,0,Transient-Party,8cc4cf7f
PRT,6,3,No Deposit,68,0,Transient-Party,c138b2c1
PRT,6,3,No Deposit,68,0,Transient-Party,8bb9ee3e
PRT,6,3,No Deposit,68,0,Transient-Party,f42fd1bd
PRT,6,3,No Deposit,68,0,Transient-Party,9854574b
PRT,6,3,No Deposit,68,0,Transient-Party,9475bf9e
PRT,6,3,No Deposit,68,0,Transient-Party,4732c572
PRT,6,3,No Deposit,68,0,Transient-Party,94cffe18
CHL,3,3,No Deposit,240,0,Transient,87db66e0
PRT,6,3,No Deposit,68,0,Transient-Party,857a985d
PRT,6,3,No Deposit,68,0,Transient-Party,562cf8bb
PRT,6,3,No Deposit,68,0,Transient-Party,86045295
BRA,3,3,No Deposit,240,0,Transient,d503f3cd
PRT,4,3,No Deposit,40,0,Transient,e0225924
PRT,2,2,No Deposit,0,0,Transient-Party,305dea09
PRT,3,3,No Deposit,240,0,Transient,e1c6bf50
PRT,3,3,No Deposit,240,0,Transient,7b9b9ff6
ESP,3,3,No Deposit,240,0,Transient,64e09a53
PRT,3,3,No Deposit,0,0,Transient,38c954bf
FRA,1,1,No Deposit,250,0,Transient,5f597f46
PRT,3,3,No Deposit,241,0,Transient,486aa98e
FRA,1,1,No Deposit,250,0,Transient,eb3401f1
FRA,1,1,No Deposit,250,0,Transient,401beb5b
IRL,3,3,No Deposit,240,0,Transient,dc15cc68
ESP,3,3,No Deposit,240,0,Transient,f62c89c7
GBR,3,3,No Deposit,240,0,Transient,0a80da4d
ESP,3,3,No Deposit,240,0,Transient,0b4c8a2a
PRT,4,3,No Deposit,6,0,Transient,423b2316
PRT,4,3,No Deposit,177,0,Transient,07ee6681
ESP,3,3,No Deposit,240,0,Transient,24d2edee
ESP,3,3,No Deposit,240,0,Transient,faa7387c
PRT,3,3,No Deposit,240,0,Transient,40371ff9
NLD,3,3,No Deposit,240,0,Transient,2c728dfc
PRT,1,1,No Deposit,0,0,Transient,2671cfd0
PRT,3,3,No Deposit,240,0,Transient,8b3d936b
PRT,3,3,No Deposit,314,0,Transient,67eaedd5
ESP,3,3,No Deposit,240,0,Transient,ce080d89
PRT,3,3,No Deposit,240,0,Transient,68a4e21d
PRT,3,3,No Deposit,240,0,Transient,2b36004e
ESP,3,3,No Deposit,240,0,Transient,3e99d93f
PRT,3,3,No Deposit,240,0,Transient,9dc8d5cb
PRT,3,3,No Deposit,240,0,Transient,01ee036d
ESP,3,3,No Deposit,240,0,Transient,f7269e74
ESP,3,3,No Deposit,240,0,Transient,a24223dd
ESP,3,3,No Deposit,240,0,Transient,d8ee593f
ESP,1,1,No Deposit,250,0,Transient,f5911b13
PRT,4,3,No Deposit,261,0,Transient,473c833f
ESP,3,3,No Deposit,240,0,Transient,42128f13
ESP,3,3,No Deposit,240,0,Transient,8e079413
ESP,3,3,No Deposit,240,0,Transient,bb1d89e6
PRT,4,3,No Deposit,171,0,Transient,9ee0c517
PRT,3,3,No Deposit,241,0,Transient,b86e1eec
FRA,1,1,No Deposit,250,0,Transient,8d8ee5f1
PRT,3,3,No Deposit,240,0,Transient,8de8401e
ESP,3,3,No Deposit,240,0,Transient,337b0526
ESP,3,3,No Deposit,240,0,Transient,7e679fa8
FRA,1,1,No Deposit,250,0,Transient,cf00c400
PRT,3,3,No Deposit,240,0,Transient,2e5f5a43
ESP,3,3,No Deposit,240,0,Transient,f69fa1b6
GBR,3,3,No Deposit,314,0,Transient,844b16e4
PRT,4,3,No Deposit,171,0,Transient,3467a87f
PRT,3,3,No Deposit,240,0,Transient,3b69e153
PRT,3,3,No Deposit,240,0,Transient-Party,a83db02f
PRT,4,3,No Deposit,171,0,Transient,40dbf6b0
GBR,1,1,No Deposit,250,0,Transient,939c50b0
PRT,3,3,No Deposit,240,0,Transient,ff804699
NLD,3,3,No Deposit,240,0,Transient,074dd520
AUT,3,3,No Deposit,240,0,Transient,0c2084df
AUT,3,3,No Deposit,240,0,Transient,f191fa88
PRT,3,3,No Deposit,240,0,Transient,93164ed1
PRT,3,3,No Deposit,240,0,Transient,fa3b2153
PRT,3,3,No Deposit,314,0,Transient,ea4550cb
PRT,1,1,No Deposit,250,0,Transient,4e248d89
PRT,3,3,No Deposit,240,0,Transient,7dc2f0dd
NLD,1,1,No Deposit,250,0,Transient,e1b0a6e0
ESP,3,3,No Deposit,240,0,Transient,eac991f8
ESP,1,1,No Deposit,250,0,Transient,67010c3d
FRA,3,3,No Deposit,240,0,Transient,280d37b7
ROU,3,3,No Deposit,240,0,Transient,20dd1819
PRT,6,3,Non Refund,332,0,Transient,12030fad
PRT,6,3,Non Refund,332,0,Transient,df462b78
PRT,6,3,Non Refund,332,0,Transient,c5d3ebf3
PRT,6,3,Non Refund,332,0,Transient,26c55fde
PRT,6,3,Non Refund,332,0,Transient,7202ba08
PRT,6,3,Non Refund,332,0,Transient,c96838a4
PRT,6,3,Non Refund,332,0,Transient,a2a05960
PRT,6,3,Non Refund,332,0,Transient,59dcef67
PRT,6,3,Non Refund,332,0,Transient,31f6ab10
PRT,6,3,Non Refund,332,0,Transient,43b9483e
PRT,6,3,Non Refund,332,0,Transient,a783311f
PRT,6,3,Non Refund,332,0,Transient,b7cf053b
PRT,6,3,Non Refund,332,0,Transient,c5a04869
PRT,3,3,No Deposit,314,0,Transient,059bfebf
PRT,6,3,Non Refund,332,0,Transient,bf4250cd
PRT,6,3,Non Refund,332,0,Transient,084b6572
PRT,6,3,Non Refund,332,0,Transient,b42b9eef
PRT,6,3,Non Refund,332,0,Transient,211d1b44
PRT,6,3,Non Refund,332,0,Transient,f2c14262
PRT,6,3,Non Refund,332,14,Transient,31bd65dc
PRT,6,3,Non Refund,332,0,Transient,58df1802
PRT,6,3,Non Refund,332,0,Transient,bd67ca78
PRT,6,3,Non Refund,332,0,Transient,66b2d355
PRT,6,3,Non Refund,332,0,Transient,b031a7b8
PRT,6,3,Non Refund,332,0,Transient,364ac530
PRT,6,3,Non Refund,332,0,Transient,696185c1
IRL,1,1,No Deposit,250,0,Transient,3be8ebbd
DNK,3,3,No Deposit,240,0,Transient,ae8ff8f6
PRT,6,3,No Deposit,440,0,Transient-Party,09b0012c
PRT,6,3,No Deposit,440,0,Transient-Party,0be897f7
PRT,6,3,No Deposit,440,0,Transient-Party,0be743b1
PRT,6,3,No Deposit,440,0,Transient-Party,3b9ff813
PRT,6,3,No Deposit,440,0,Transient-Party,54239494
PRT,6,3,No Deposit,440,0,Transient-Party,cc3cf879
PRT,6,3,No Deposit,440,0,Transient-Party,205c880a
PRT,6,3,No Deposit,440,0,Transient-Party,1d9aa92b
ESP,3,3,No Deposit,314,0,Transient,1dd84733
ESP,3,3,No Deposit,314,0,Transient,a9dedca8
PRT,6,3,No Deposit,440,0,Transient-Party,cee68b13
PRT,6,3,No Deposit,440,0,Transient-Party,63e619e6
PRT,6,3,No Deposit,440,0,Transient-Party,447a3507
PRT,6,3,No Deposit,440,0,Transient-Party,001c3aa4
PRT,6,3,No Deposit,440,0,Transient-Party,36975944
PRT,6,3,No Deposit,440,0,Transient-Party,246212b0
PRT,6,3,No Deposit,440,0,Transient-Party,db785096
PRT,6,3,No Deposit,440,0,Transient-Party,90fd1baf
PRT,6,3,No Deposit,440,0,Transient-Party,f6cd47cf
PRT,6,3,No Deposit,440,0,Transient-Party,0bb97a6e
PRT,6,3,No Deposit,440,0,Transient-Party,eef370cd
PRT,6,3,No Deposit,440,0,Transient-Party,fa3733b2
PRT,6,3,No Deposit,440,0,Transient-Party,4752e4cb
RUS,3,3,No Deposit,240,0,Transient,6c777034
BEL,3,3,No Deposit,240,0,Transient,c9087bc1
BEL,6,3,No Deposit,0,0,Transient-Party,48f662c5
PRT,3,3,No Deposit,240,0,Transient,d8052cca
PRT,6,2,No Deposit,0,0,Transient-Party,65af7e4f
PRT,6,2,No Deposit,0,0,Transient-Party,dd5f5192
PRT,6,2,No Deposit,0,0,Transient-Party,b296ecc2
NLD,6,2,No Deposit,0,0,Transient-Party,cd58b13a
PRT,6,2,No Deposit,0,0,Transient-Party,0d925676
PRT,1,1,No Deposit,250,0,Transient,99b2e611
PRT,3,3,No Deposit,314,0,Transient,95f222f0
IRL,1,1,No Deposit,250,0,Transient,1bb83a47
GBR,3,3,No Deposit,240,0,Transient,34f38c13
GBR,3,3,No Deposit,240,0,Transient,063dc3af
GBR,3,3,No Deposit,240,0,Transient,24703fec
CN,3,3,No Deposit,240,0,Transient,af170f23
PRT,4,3,No Deposit,6,0,Transient,729c9297
PRT,3,3,No Deposit,240,0,Transient,f4bd6697
PRT,3,3,No Deposit,240,0,Transient,9ba12cde
GBR,3,3,No Deposit,240,0,Transient,dff6f8a0
ITA,3,3,No Deposit,240,0,Transient,a736ebdc
PRT,4,3,No Deposit,26,0,Transient,cc111fcc
PRT,4,3,No Deposit,26,0,Transient,fc594f3c
PRT,6,3,No Deposit,298,0,Transient-Party,98ca4b01
PRT,6,3,No Deposit,298,0,Transient-Party,75748979
PRT,6,3,No Deposit,298,0,Transient-Party,53eac76e
PRT,6,3,No Deposit,298,0,Transient-Party,5d2d6c08
PRT,6,3,No Deposit,298,0,Transient-Party,1b0cb33a
PRT,6,3,No Deposit,298,0,Transient-Party,9f0402da
PRT,6,3,No Deposit,298,0,Transient-Party,2ab976d3
PRT,6,3,No Deposit,298,0,Transient-Party,f3765870
FRA,3,3,No Deposit,240,0,Transient,700b50fc
PRT,6,3,No Deposit,298,0,Transient-Party,f1dac414
PRT,6,3,No Deposit,298,0,Transient-Party,0f31b521
PRT,6,3,No Deposit,298,0,Transient-Party,8f03dc70
PRT,6,3,No Deposit,298,0,Transient-Party,401c4e64
PRT,6,3,No Deposit,298,0,Transient-Party,684ac603
PRT,6,3,No Deposit,298,0,Transient-Party,992a2678
PRT,6,3,No Deposit,298,0,Transient-Party,da4d7388
PRT,6,3,No Deposit,298,0,Transient-Party,3e8f9a32
PRT,6,3,No Deposit,298,0,Transient-Party,3a0ac732
PRT,6,3,No Deposit,298,0,Transient-Party,f3da5afc
PRT,6,3,No Deposit,298,0,Transient-Party,6166396a
PRT,6,3,No Deposit,298,0,Transient-Party,f0f852da
PRT,6,3,No Deposit,273,0,Transient-Party,c7ccc3d2
PRT,6,3,No Deposit,273,0,Transient-Party,01d4bc0b
PRT,4,3,No Deposit,8,0,Transient,39ac3aff
PRT,1,1,No Deposit,250,0,Transient,14a27dd4
PRT,5,1,No Deposit,0,0,Transient,a9fd89ea
PRT,4,3,No Deposit,146,0,Transient,57ef4a93
PRT,3,3,No Deposit,241,0,Transient,db77513e
PRT,2,2,No Deposit,0,0,Transient,0f84b6e7
PRT,4,3,No Deposit,8,0,Transient,8e8ffca9
FIN,3,3,No Deposit,240,0,Transient,152d8952
IRL,3,3,No Deposit,240,0,Transient-Party,a19b09d0
GBR,3,3,No Deposit,240,0,Transient,67d5904c
PRT,1,1,No Deposit,0,0,Transient,6cfd0b30
AUS,3,3,No Deposit,240,0,Transient,73518773
GBR,3,3,No Deposit,240,0,Transient,e30ce1b0
NLD,3,3,No Deposit,240,0,Transient,26f29545
USA,1,1,No Deposit,250,0,Transient,866de65f
PRT,1,1,No Deposit,0,0,Transient,6fa2a407
PRT,6,3,No Deposit,96,0,Transient-Party,7eb1f316
PRT,3,3,No Deposit,240,0,Transient,f81ecff1
PRT,6,3,Non Refund,67,0,Transient,6caaef78
PRT,6,3,Non Refund,67,0,Transient,39927aea
PRT,6,3,Non Refund,67,0,Transient,c2cb8cea
PRT,6,3,Non Refund,67,0,Transient,c66ff7f3
PRT,3,3,No Deposit,240,0,Transient,e5d04bda
PRT,3,3,No Deposit,240,0,Transient,43055f22
PRT,6,3,Non Refund,67,0,Transient,525b9741
PRT,6,3,Non Refund,67,0,Transient,c006dc9b
PRT,6,3,Non Refund,67,0,Transient,1d525a68
PRT,1,1,No Deposit,250,0,Transient,643b521e
PRT,6,3,Non Refund,67,0,Transient,e49c5bb6
PRT,6,3,Non Refund,67,0,Transient,c83cf9e1
PRT,6,3,Non Refund,67,0,Transient,e2f24c4e
PRT,6,3,Non Refund,67,0,Transient,766b01b2
PRT,6,3,Non Refund,67,0,Transient,595a267a
PRT,6,3,Non Refund,67,0,Transient,067371a1
PRT,6,3,Non Refund,67,0,Transient,f231a833
PRT,6,3,Non Refund,67,0,Transient,9ec630e4
PRT,6,3,Non Refund,67,0,Transient,487520ea
PRT,3,3,No Deposit,240,0,Transient,f7463fe0
PRT,3,3,No Deposit,240,0,Transient,59b45595
GBR,3,3,No Deposit,240,0,Transient,2e359d7d
PRT,3,3,No Deposit,240,0,Transient,f1d6f750
PRT,6,3,Non Refund,67,60,Transient,ed3f0cb4
PRT,6,3,Non Refund,67,0,Transient,1273a17c
PRT,6,3,Non Refund,67,0,Transient,e392444e
PRT,6,3,Non Refund,67,0,Transient,b79b0a36
PRT,6,3,Non Refund,67,0,Transient,0f917ec4
PRT,6,3,Non Refund,67,0,Transient,71350097
GBR,3,3,No Deposit,240,0,Transient,e294ff4f
PRT,6,3,Non Refund,67,0,Transient,f959337f
PRT,6,3,Non Refund,67,0,Transient,088a6fb0
PRT,6,3,Non Refund,67,0,Transient,3e4fdf60
PRT,6,3,Non Refund,67,0,Transient,ddb7a35b
PRT,6,3,Non Refund,67,0,Transient,3edc4dfb
PRT,6,3,Non Refund,67,0,Transient,d9bc8e04
GBR,3,3,No Deposit,240,0,Transient,45221d54
GBR,1,1,No Deposit,250,0,Transient,dcca48bf
GBR,3,3,No Deposit,240,0,Transient,bab5d753
GBR,1,1,No Deposit,250,0,Transient,ec38bd9c
GBR,3,3,No Deposit,240,0,Transient,41019bca
GBR,1,1,No Deposit,250,0,Transient,051c3b6d
PRT,3,3,No Deposit,240,0,Transient,b8988742
PRT,3,3,No Deposit,242,0,Transient,f02259c9
ESP,3,3,No Deposit,240,0,Transient,ddc80dd0
PRT,3,3,No Deposit,240,0,Transient,bbc2d846
PRT,1,1,No Deposit,250,0,Transient,775aa755
PRT,3,3,No Deposit,240,0,Transient,f8520650
POL,1,1,No Deposit,250,0,Transient,a487021d
POL,3,3,No Deposit,240,0,Transient,c3849234
PRT,3,3,No Deposit,242,0,Transient,4bf09f26
ESP,3,3,No Deposit,240,0,Transient,e7848341
ESP,3,3,No Deposit,240,0,Transient,c6889dba
GBR,3,3,No Deposit,240,0,Transient,ae6495ac
PRT,6,3,No Deposit,177,0,Transient-Party,ea592db9
PRT,6,3,No Deposit,298,0,Transient-Party,51c8b752
PRT,4,3,No Deposit,6,0,Transient,76adfe9c
PRT,6,3,No Deposit,177,0,Transient-Party,976a4564
POL,3,3,No Deposit,240,0,Transient,3cbdc571
PRT,6,3,No Deposit,298,0,Transient-Party,cb782d3e
PRT,6,3,No Deposit,298,0,Transient-Party,384a012d
PRT,6,3,No Deposit,298,0,Transient-Party,6cefb140
PRT,6,3,No Deposit,298,0,Transient-Party,7b4a3e3e
PRT,6,3,No Deposit,298,0,Transient-Party,44b0d4af
PRT,6,3,No Deposit,298,0,Transient-Party,28f8bdfd
PRT,6,3,No Deposit,298,0,Transient-Party,09ab103e
PRT,6,3,No Deposit,177,0,Transient-Party,d2770b7f
PRT,6,3,No Deposit,298,0,Transient-Party,6d74a40c
PRT,6,3,No Deposit,298,0,Transient-Party,d69e7beb
POL,3,3,No Deposit,240,0,Transient,56597193
PRT,6,3,No Deposit,298,0,Transient-Party,e58f89c9
POL,1,1,No Deposit,250,0,Transient,4e030967
PRT,6,3,No Deposit,298,0,Transient-Party,63deb3c8
PRT,6,3,No Deposit,298,0,Transient-Party,ba49551a
PRT,6,3,No Deposit,298,0,Transient-Party,f701413c
PRT,6,3,No Deposit,298,0,Transient-Party,e42159d5
PRT,3,3,No Deposit,242,0,Transient,75691282
PRT,3,3,No Deposit,240,0,Transient,54e7dfdf
PRT,2,1,No Deposit,0,0,Transient-Party,4e5cf9ea
ESP,3,3,No Deposit,240,0,Transient,f7e95970
RUS,3,3,No Deposit,240,0,Transient,0dbee0f0
PRT,6,3,No Deposit,0,0,Transient-Party,f35a828c
PRT,6,3,No Deposit,0,0,Transient-Party,f40287ec
PRT,6,3,No Deposit,0,0,Transient-Party,904b47f2
PRT,6,3,No Deposit,0,0,Transient-Party,09ec5c87
USA,3,3,No Deposit,240,0,Transient,1fc58b5f
PRT,6,3,No Deposit,66,0,Transient-Party,606269b0
PRT,6,3,No Deposit,66,34,Transient-Party,0d0e007f
PRT,6,3,No Deposit,66,0,Transient-Party,7ed9d535
PRT,6,3,No Deposit,66,0,Transient-Party,66097d72
SWE,3,3,No Deposit,240,0,Transient,50663584
GBR,3,3,No Deposit,240,0,Transient,13842f7b
FRA,3,3,No Deposit,240,0,Transient,11422232
GBR,3,3,No Deposit,240,0,Transient,e808c531
PRT,3,3,No Deposit,241,0,Transient,b15074e6
BRA,3,3,No Deposit,240,0,Transient,46268adc
ITA,3,3,No Deposit,240,0,Transient-Party,bc08ae52
FRA,3,3,No Deposit,240,0,Transient,e8c8c2f2
PRT,1,1,No Deposit,0,0,Transient-Party,670b03a6
PRT,1,1,No Deposit,0,0,Transient-Party,fb435f0e
PRT,1,1,No Deposit,0,0,Transient-Party,bba34974
PRT,1,1,No Deposit,0,0,Transient-Party,acd8d3b5
PRT,1,1,No Deposit,0,0,Transient-Party,7.42E+85
HUN,3,3,No Deposit,240,0,Transient,00965ad9
HRV,3,3,No Deposit,240,0,Transient,bd279ec4
PRT,1,1,No Deposit,0,0,Transient-Party,b61f18ff
PRT,3,3,No Deposit,314,0,Transient,f93cf384
FRA,1,1,No Deposit,250,0,Transient,fda35111
ITA,3,3,No Deposit,242,0,Transient,808c773c
PRT,6,3,No Deposit,440,0,Transient-Party,b85b5424
PRT,6,3,No Deposit,440,0,Transient-Party,85efa67e
PRT,6,3,No Deposit,440,50,Transient-Party,e1b9d8e1
PRT,6,3,No Deposit,440,0,Transient-Party,c49139cb
PRT,6,3,No Deposit,440,0,Transient-Party,033c19c8
PRT,6,3,No Deposit,440,0,Transient-Party,abe8b721
PRT,6,3,No Deposit,440,0,Transient-Party,6501fe0e
PRT,6,3,No Deposit,440,0,Transient-Party,b91156fe
PRT,6,3,No Deposit,440,0,Transient-Party,f48b1b7e
PRT,6,3,No Deposit,440,0,Transient-Party,95e6ec9a
PRT,6,3,No Deposit,440,0,Transient-Party,46e21973
PRT,6,3,No Deposit,440,0,Transient-Party,5cef74bf
PRT,6,3,No Deposit,440,0,Transient-Party,964a1301
PRT,6,3,No Deposit,440,0,Transient-Party,30e1f49e
PRT,6,3,No Deposit,440,0,Transient-Party,8464560b
PRT,6,3,No Deposit,440,0,Transient-Party,d85efe6a
PRT,6,3,No Deposit,440,50,Transient-Party,7eceeece
FRA,3,3,No Deposit,240,0,Transient,18bfd832
PRT,4,3,No Deposit,75,0,Transient,c0780c2e
PRT,2,2,No Deposit,0,0,Transient-Party,b68790ec
PRT,2,2,No Deposit,0,0,Transient-Party,2f306f7f
PRT,2,2,No Deposit,0,0,Transient-Party,400e2008
PRT,2,2,No Deposit,0,0,Transient-Party,62b39330
PRT,2,2,No Deposit,0,0,Transient-Party,2a760381
GBR,3,3,No Deposit,240,0,Transient,71792d11
ITA,3,3,No Deposit,240,0,Transient,9dac7edb
GBR,3,3,No Deposit,240,0,Transient,1c62307f
NLD,1,1,No Deposit,250,0,Transient,bc272b2a
GBR,3,3,No Deposit,240,0,Transient,a6ca0858
IRL,3,3,No Deposit,240,0,Transient,9d240825
IRL,1,1,No Deposit,250,0,Transient,85319d9b
PRT,3,3,No Deposit,242,0,Transient,3a556411
PRT,3,3,No Deposit,240,0,Transient,a0cf6ad8
IRL,3,3,No Deposit,240,0,Transient,d4f0e929
GBR,3,3,No Deposit,240,0,Transient,4db43d95
ROU,3,3,No Deposit,240,0,Transient,80b6673e
GBR,3,3,No Deposit,240,0,Transient,a59ae856
ROU,3,3,No Deposit,240,0,Transient,e15d0b19
PRT,3,3,No Deposit,240,0,Transient,c8fd1b18
